home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season
AmaZulu FC,Sekhukhune United,1,0,FINISHED,13/12/2023,1455664,Matchday 14,2023-2024
Swallows FC,Siwelele FC,1,2,FINISHED,15/12/2023,1455665,Matchday 14,2023-2024
AmaZulu FC,Cape Town Spurs,1,1,FINISHED,22/12/2023,1455658,Matchday 15,2023-2024
Chippa United FC,Polokwane City,1,2,FINISHED,23/12/2023,1455657,Matchday 15,2023-2024
Royal AM,Swallows FC,0,0,FINISHED,23/12/2023,1455654,Matchday 15,2023-2024
Golden Arrows,TS Galaxy,0,2,FINISHED,23/12/2023,1455656,Matchday 15,2023-2024
Kaizer Chiefs,Richards Bay,1,0,FINISHED,23/12/2023,1455655,Matchday 15,2023-2024
Siwelele FC,Orlando Pirates,3,1,FINISHED,23/12/2023,1455653,Matchday 15,2023-2024
Cape Town City,Mamelodi Sundowns,0,0,FINISHED,24/12/2023,1455668,Matchday 15,2023-2024
Sekhukhune United,Stellenbosch,1,1,FINISHED,17/04/2024,1455659,Matchday 15,2023-2024
AmaZulu FC,Royal AM,3,0,FINISHED,29/12/2023,1455802,Matchday 16,2023-2024
Orlando Pirates,Stellenbosch,2,3,FINISHED,29/12/2023,1455829,Matchday 16,2023-2024
Richards Bay,Siwelele FC,3,1,FINISHED,30/12/2023,1455827,Matchday 16,2023-2024
Swallows FC,Golden Arrows,0,3,FINISHED,30/12/2023,1455816,Matchday 16,2023-2024
TS Galaxy,Chippa United FC,2,0,FINISHED,30/12/2023,1455826,Matchday 16,2023-2024
Mamelodi Sundowns,Polokwane City,0,0,FINISHED,30/12/2023,1455825,Matchday 16,2023-2024
Sekhukhune United,Kaizer Chiefs,1,1,FINISHED,30/12/2023,1455824,Matchday 16,2023-2024
Cape Town Spurs,Cape Town City,0,2,FINISHED,31/12/2023,1455828,Matchday 16,2023-2024
Royal AM,Cape Town Spurs,0,1,FINISHED,07/05/2024,1455832,Matchday 17,2023-2024
Kaizer Chiefs,TS Galaxy,2,2,FINISHED,07/05/2024,1455822,Matchday 17,2023-2024
Cape Town City,Swallows FC,2,0,FINISHED,07/05/2024,1455823,Matchday 17,2023-2024
Siwelele FC,Sekhukhune United,1,1,FINISHED,07/05/2024,1455820,Matchday 17,2023-2024
Orlando Pirates,Chippa United FC,2,0,FINISHED,08/05/2024,1455831,Matchday 17,2023-2024
Polokwane City,Richards Bay,0,0,FINISHED,08/05/2024,1455817,Matchday 17,2023-2024
Stellenbosch,AmaZulu FC,0,0,FINISHED,08/05/2024,1455821,Matchday 17,2023-2024
Golden Arrows,Mamelodi Sundowns,0,0,FINISHED,08/05/2024,1455819,Matchday 17,2023-2024
Siwelele FC,Stellenbosch,1,1,FINISHED,16/02/2024,1455815,Matchday 18,2023-2024
Chippa United FC,Cape Town City,1,1,FINISHED,17/02/2024,1455814,Matchday 18,2023-2024
Swallows FC,Polokwane City,0,1,FINISHED,17/02/2024,1455813,Matchday 18,2023-2024
Sekhukhune United,Richards Bay,3,1,FINISHED,17/02/2024,1455811,Matchday 18,2023-2024
Cape Town Spurs,AmaZulu FC,3,1,FINISHED,17/02/2024,1455812,Matchday 18,2023-2024
Mamelodi Sundowns,Orlando Pirates,1,1,FINISHED,17/02/2024,1455810,Matchday 18,2023-2024
Royal AM,Kaizer Chiefs,0,0,FINISHED,18/02/2024,1455809,Matchday 18,2023-2024
TS Galaxy,Golden Arrows,3,1,FINISHED,18/02/2024,1455808,Matchday 18,2023-2024
Mamelodi Sundowns,AmaZulu FC,3,0,FINISHED,27/02/2024,1455818,Matchday 19,2023-2024
Cape Town City,Siwelele FC,1,1,FINISHED,28/02/2024,1455804,Matchday 19,2023-2024
Golden Arrows,Sekhukhune United,0,1,FINISHED,28/02/2024,1455806,Matchday 19,2023-2024
Stellenbosch,Chippa United FC,1,1,FINISHED,01/03/2024,1455807,Matchday 19,2023-2024
Polokwane City,Orlando Pirates,0,1,FINISHED,02/03/2024,1455805,Matchday 19,2023-2024
Kaizer Chiefs,Swallows FC,0,0,FINISHED,02/03/2024,1455740,Matchday 19,2023-2024
Richards Bay,Royal AM,1,2,FINISHED,02/03/2024,1455860,Matchday 19,2023-2024
Cape Town Spurs,TS Galaxy,2,0,FINISHED,03/03/2024,1455846,Matchday 19,2023-2024
Cape Town City,Stellenbosch,0,1,FINISHED,05/03/2024,1455858,Matchday 20,2023-2024
AmaZulu FC,Swallows FC,1,1,FINISHED,05/03/2024,1455859,Matchday 20,2023-2024
Kaizer Chiefs,Golden Arrows,1,0,FINISHED,05/03/2024,1455857,Matchday 20,2023-2024
Sekhukhune United,Royal AM,1,0,FINISHED,06/03/2024,1455854,Matchday 20,2023-2024
Chippa United FC,Richards Bay,3,0,FINISHED,06/03/2024,1455856,Matchday 20,2023-2024
Orlando Pirates,Cape Town Spurs,1,1,FINISHED,06/03/2024,1455855,Matchday 20,2023-2024
Siwelele FC,Polokwane City,1,1,FINISHED,17/04/2024,1455853,Matchday 20,2023-2024
TS Galaxy,Mamelodi Sundowns,1,1,FINISHED,21/05/2024,1455852,Matchday 20,2023-2024
Orlando Pirates,Kaizer Chiefs,3,2,FINISHED,09/03/2024,1455851,Matchday 21,2023-2024
Siwelele FC,AmaZulu FC,1,1,FINISHED,09/03/2024,1455830,Matchday 21,2023-2024
Stellenbosch,Cape Town Spurs,1,1,FINISHED,09/03/2024,1455849,Matchday 21,2023-2024
Swallows FC,Sekhukhune United,1,4,FINISHED,09/03/2024,1455847,Matchday 21,2023-2024
Mamelodi Sundowns,Chippa United FC,2,0,FINISHED,09/03/2024,1455850,Matchday 21,2023-2024
Richards Bay,TS Galaxy,0,0,FINISHED,09/03/2024,1455801,Matchday 21,2023-2024
Polokwane City,Golden Arrows,0,1,FINISHED,10/03/2024,1455845,Matchday 21,2023-2024
Royal AM,Cape Town City,2,0,FINISHED,10/03/2024,1455844,Matchday 21,2023-2024
Mamelodi Sundowns,Siwelele FC,1,1,FINISHED,12/03/2024,1455838,Matchday 22,2023-2024
Polokwane City,Chippa United FC,1,0,FINISHED,30/03/2024,1455842,Matchday 22,2023-2024
Stellenbosch,Royal AM,3,0,FINISHED,30/03/2024,1455841,Matchday 22,2023-2024
Cape Town City,Kaizer Chiefs,0,0,FINISHED,30/03/2024,1455843,Matchday 22,2023-2024
Golden Arrows,Richards Bay,2,1,FINISHED,30/03/2024,1455836,Matchday 22,2023-2024
TS Galaxy,AmaZulu FC,2,0,FINISHED,30/03/2024,1455840,Matchday 22,2023-2024
Sekhukhune United,Orlando Pirates,2,1,FINISHED,30/03/2024,1455839,Matchday 22,2023-2024
Cape Town Spurs,Swallows FC,0,1,FINISHED,31/03/2024,1455837,Matchday 22,2023-2024
Mamelodi Sundowns,Richards Bay,1,0,FINISHED,02/04/2024,1455803,Matchday 23,2023-2024
Kaizer Chiefs,Stellenbosch,0,1,FINISHED,02/04/2024,1455834,Matchday 23,2023-2024
Sekhukhune United,Cape Town City,2,2,FINISHED,02/04/2024,1455833,Matchday 23,2023-2024
AmaZulu FC,Polokwane City,0,0,FINISHED,02/04/2024,1455835,Matchday 23,2023-2024
TS Galaxy,Royal AM,3,0,FINISHED,03/04/2024,1455768,Matchday 23,2023-2024
Golden Arrows,Siwelele FC,2,2,FINISHED,03/04/2024,1455756,Matchday 23,2023-2024
Swallows FC,Orlando Pirates,1,1,FINISHED,03/04/2024,1455769,Matchday 23,2023-2024
Chippa United FC,Cape Town Spurs,2,0,FINISHED,03/04/2024,1455848,Matchday 23,2023-2024
Richards Bay,Swallows FC,1,0,FINISHED,06/04/2024,1455765,Matchday 24,2023-2024
Chippa United FC,Kaizer Chiefs,2,0,FINISHED,06/04/2024,1455766,Matchday 24,2023-2024
Stellenbosch,Sekhukhune United,0,0,FINISHED,06/04/2024,1455767,Matchday 24,2023-2024
Orlando Pirates,Golden Arrows,7,1,FINISHED,06/04/2024,1455764,Matchday 24,2023-2024
Siwelele FC,TS Galaxy,0,1,FINISHED,06/04/2024,1455763,Matchday 24,2023-2024
Cape Town City,AmaZulu FC,0,1,FINISHED,07/04/2024,1455760,Matchday 24,2023-2024
Royal AM,Polokwane City,3,2,FINISHED,07/04/2024,1455761,Matchday 24,2023-2024
Cape Town Spurs,Mamelodi Sundowns,0,1,FINISHED,09/04/2024,1455762,Matchday 24,2023-2024
Swallows FC,Mamelodi Sundowns,2,2,FINISHED,15/04/2024,1455757,Matchday 25,2023-2024
Golden Arrows,Royal AM,1,1,FINISHED,20/04/2024,1455759,Matchday 25,2023-2024
Sekhukhune United,Cape Town Spurs,1,0,FINISHED,20/04/2024,1455755,Matchday 25,2023-2024
Orlando Pirates,AmaZulu FC,1,0,FINISHED,20/04/2024,1455772,Matchday 25,2023-2024
Siwelele FC,Chippa United FC,0,2,FINISHED,20/04/2024,1455754,Matchday 25,2023-2024
Richards Bay,Kaizer Chiefs,1,0,FINISHED,21/04/2024,1455771,Matchday 25,2023-2024
Polokwane City,Cape Town City,2,2,FINISHED,21/04/2024,1455753,Matchday 25,2023-2024
TS Galaxy,Stellenbosch,1,2,FINISHED,21/04/2024,1455752,Matchday 25,2023-2024
Mamelodi Sundowns,Sekhukhune United,2,1,FINISHED,23/04/2024,1455751,Matchday 26,2023-2024
TS Galaxy,Swallows FC,2,1,FINISHED,26/04/2024,1455745,Matchday 26,2023-2024
Cape Town Spurs,Richards Bay,1,0,FINISHED,26/04/2024,1455747,Matchday 26,2023-2024
AmaZulu FC,Chippa United FC,2,1,FINISHED,27/04/2024,1455749,Matchday 26,2023-2024
Kaizer Chiefs,Siwelele FC,2,1,FINISHED,27/04/2024,1455748,Matchday 26,2023-2024
Stellenbosch,Polokwane City,5,0,FINISHED,27/04/2024,1455750,Matchday 26,2023-2024
Royal AM,Orlando Pirates,0,4,FINISHED,28/04/2024,1455746,Matchday 26,2023-2024
Cape Town City,Golden Arrows,1,1,FINISHED,28/04/2024,1455744,Matchday 26,2023-2024
Cape Town Spurs,Polokwane City,0,1,FINISHED,30/04/2024,1455743,Matchday 27,2023-2024
Richards Bay,AmaZulu FC,2,1,FINISHED,30/04/2024,1455786,Matchday 27,2023-2024
Cape Town City,Orlando Pirates,0,2,FINISHED,01/05/2024,1455800,Matchday 27,2023-2024
Chippa United FC,Swallows FC,1,2,FINISHED,01/05/2024,1455799,Matchday 27,2023-2024
Stellenbosch,Golden Arrows,3,0,FINISHED,01/05/2024,1455796,Matchday 27,2023-2024
Royal AM,Siwelele FC,0,1,FINISHED,01/05/2024,1455798,Matchday 27,2023-2024
Kaizer Chiefs,Mamelodi Sundowns,1,5,FINISHED,02/05/2024,1455758,Matchday 27,2023-2024
Sekhukhune United,TS Galaxy,0,0,FINISHED,03/05/2024,1455797,Matchday 27,2023-2024
Siwelele FC,Cape Town Spurs,0,0,FINISHED,10/05/2024,1455795,Matchday 28,2023-2024
Polokwane City,Sekhukhune United,0,0,FINISHED,11/05/2024,1455794,Matchday 28,2023-2024
Swallows FC,Stellenbosch,2,0,FINISHED,11/05/2024,1455793,Matchday 28,2023-2024
Mamelodi Sundowns,Royal AM,1,0,FINISHED,11/05/2024,1455791,Matchday 28,2023-2024
Orlando Pirates,Richards Bay,0,1,FINISHED,11/05/2024,1455790,Matchday 28,2023-2024
Cape Town City,TS Galaxy,1,1,FINISHED,12/05/2024,1455789,Matchday 28,2023-2024
Golden Arrows,Chippa United FC,1,1,FINISHED,12/05/2024,1455770,Matchday 28,2023-2024
AmaZulu FC,Kaizer Chiefs,1,1,FINISHED,12/05/2024,1455792,Matchday 28,2023-2024
Stellenbosch,Mamelodi Sundowns,0,1,FINISHED,18/05/2024,1455782,Matchday 29,2023-2024
Golden Arrows,Cape Town Spurs,1,1,FINISHED,18/05/2024,1455861,Matchday 29,2023-2024
Sekhukhune United,AmaZulu FC,0,1,FINISHED,18/05/2024,1455783,Matchday 29,2023-2024
Cape Town City,Richards Bay,3,1,FINISHED,18/05/2024,1455787,Matchday 29,2023-2024
Kaizer Chiefs,Polokwane City,0,0,FINISHED,18/05/2024,1455785,Matchday 29,2023-2024
TS Galaxy,Orlando Pirates,1,0,FINISHED,18/05/2024,1455780,Matchday 29,2023-2024
Royal AM,Chippa United FC,0,0,FINISHED,18/05/2024,1455784,Matchday 29,2023-2024
Siwelele FC,Swallows FC,2,0,FINISHED,18/05/2024,1455781,Matchday 29,2023-2024
Cape Town Spurs,Kaizer Chiefs,2,0,FINISHED,25/05/2024,1455778,Matchday 30,2023-2024
AmaZulu FC,Golden Arrows,1,3,FINISHED,25/05/2024,1455779,Matchday 30,2023-2024
Orlando Pirates,Siwelele FC,1,1,FINISHED,25/05/2024,1455775,Matchday 30,2023-2024
Chippa United FC,Sekhukhune United,0,1,FINISHED,25/05/2024,1455777,Matchday 30,2023-2024
Richards Bay,Stellenbosch,2,1,FINISHED,25/05/2024,1455773,Matchday 30,2023-2024
Mamelodi Sundowns,Cape Town City,0,1,FINISHED,25/05/2024,1455776,Matchday 30,2023-2024
Swallows FC,Royal AM,1,2,FINISHED,25/05/2024,1455788,Matchday 30,2023-2024
Polokwane City,TS Galaxy,1,0,FINISHED,25/05/2024,1455774,Matchday 30,2023-2024
Cape Town City,Mamelodi Sundowns,0,2,FINISHED,05/08/2022,1376401,Matchday 1,2022-2023
Golden Arrows,Richards Bay,0,2,FINISHED,06/08/2022,1376387,Matchday 1,2022-2023
Orlando Pirates,Swallows FC,1,0,FINISHED,06/08/2022,1376413,Matchday 1,2022-2023
Marumo Gallants,Stellenbosch,0,0,FINISHED,06/08/2022,1376414,Matchday 1,2022-2023
Royal AM,Kaizer Chiefs,1,0,FINISHED,06/08/2022,1376412,Matchday 1,2022-2023
Maritzburg United,Sekhukhune United,1,1,FINISHED,06/08/2022,1376411,Matchday 1,2022-2023
TS Galaxy,AmaZulu FC,0,0,FINISHED,07/08/2022,1376410,Matchday 1,2022-2023
Siwelele FC,Chippa United FC,1,1,FINISHED,07/08/2022,1376409,Matchday 1,2022-2023
Richards Bay,Marumo Gallants,0,0,FINISHED,09/08/2022,1376408,Matchday 2,2022-2023
Swallows FC,Cape Town City,3,2,FINISHED,09/08/2022,1376407,Matchday 2,2022-2023
Kaizer Chiefs,Maritzburg United,3,0,FINISHED,09/08/2022,1376406,Matchday 2,2022-2023
AmaZulu FC,Siwelele FC,2,1,FINISHED,10/08/2022,1376405,Matchday 2,2022-2023
Chippa United FC,Royal AM,1,3,FINISHED,10/08/2022,1376404,Matchday 2,2022-2023
Stellenbosch,Orlando Pirates,1,1,FINISHED,10/08/2022,1376417,Matchday 2,2022-2023
Mamelodi Sundowns,TS Galaxy,0,1,FINISHED,10/08/2022,1376416,Matchday 2,2022-2023
Sekhukhune United,Golden Arrows,1,0,FINISHED,10/08/2022,1376402,Matchday 2,2022-2023
Maritzburg United,Swallows FC,0,0,FINISHED,12/08/2022,1376400,Matchday 3,2022-2023
Marumo Gallants,Golden Arrows,1,1,FINISHED,13/08/2022,1376399,Matchday 3,2022-2023
Stellenbosch,Royal AM,3,1,FINISHED,13/08/2022,1376398,Matchday 3,2022-2023
Mamelodi Sundowns,Kaizer Chiefs,4,0,FINISHED,13/08/2022,1376397,Matchday 3,2022-2023
Richards Bay,Sekhukhune United,1,0,FINISHED,13/08/2022,1376396,Matchday 3,2022-2023
AmaZulu FC,Cape Town City,2,1,FINISHED,13/08/2022,1376395,Matchday 3,2022-2023
Orlando Pirates,Chippa United FC,0,1,FINISHED,14/08/2022,1376394,Matchday 3,2022-2023
TS Galaxy,Siwelele FC,2,0,FINISHED,14/08/2022,1376393,Matchday 3,2022-2023
Swallows FC,AmaZulu FC,2,3,FINISHED,19/08/2022,1376392,Matchday 4,2022-2023
Golden Arrows,TS Galaxy,0,0,FINISHED,20/08/2022,1376391,Matchday 4,2022-2023
Sekhukhune United,Mamelodi Sundowns,1,1,FINISHED,20/08/2022,1376390,Matchday 4,2022-2023
Cape Town City,Stellenbosch,1,1,FINISHED,20/08/2022,1376389,Matchday 4,2022-2023
Kaizer Chiefs,Richards Bay,1,0,FINISHED,20/08/2022,1376446,Matchday 4,2022-2023
Maritzburg United,Chippa United FC,2,1,FINISHED,20/08/2022,1376403,Matchday 4,2022-2023
Royal AM,Marumo Gallants,2,2,FINISHED,21/08/2022,1376431,Matchday 4,2022-2023
Siwelele FC,Orlando Pirates,0,0,FINISHED,21/08/2022,1376327,Matchday 4,2022-2023
Cape Town City,Kaizer Chiefs,2,0,FINISHED,23/08/2022,1376444,Matchday 5,2022-2023
Swallows FC,Sekhukhune United,2,1,FINISHED,23/08/2022,1376443,Matchday 5,2022-2023
Mamelodi Sundowns,Stellenbosch,3,0,FINISHED,24/08/2022,1376442,Matchday 5,2022-2023
Chippa United FC,TS Galaxy,0,0,FINISHED,24/08/2022,1376440,Matchday 5,2022-2023
Richards Bay,Siwelele FC,0,1,FINISHED,24/08/2022,1376438,Matchday 5,2022-2023
Orlando Pirates,Marumo Gallants,1,0,FINISHED,24/08/2022,1376439,Matchday 5,2022-2023
Royal AM,Maritzburg United,1,0,FINISHED,24/08/2022,1376437,Matchday 5,2022-2023
AmaZulu FC,Golden Arrows,0,1,FINISHED,24/08/2022,1376441,Matchday 5,2022-2023
Siwelele FC,Mamelodi Sundowns,2,1,FINISHED,02/09/2022,1376436,Matchday 6,2022-2023
Golden Arrows,Chippa United FC,3,2,FINISHED,03/09/2022,1376435,Matchday 6,2022-2023
Stellenbosch,Richards Bay,1,2,FINISHED,03/09/2022,1376434,Matchday 6,2022-2023
Kaizer Chiefs,AmaZulu FC,0,0,FINISHED,03/09/2022,1376415,Matchday 6,2022-2023
Sekhukhune United,Royal AM,1,2,FINISHED,03/09/2022,1376432,Matchday 6,2022-2023
TS Galaxy,Cape Town City,0,1,FINISHED,03/09/2022,1376386,Matchday 6,2022-2023
Marumo Gallants,Swallows FC,1,1,FINISHED,04/09/2022,1376430,Matchday 6,2022-2023
Maritzburg United,Orlando Pirates,1,0,FINISHED,04/09/2022,1376429,Matchday 6,2022-2023
Royal AM,Richards Bay,0,1,FINISHED,06/09/2022,1376421,Matchday 7,2022-2023
Cape Town City,Sekhukhune United,0,0,FINISHED,06/09/2022,1376424,Matchday 7,2022-2023
Maritzburg United,Siwelele FC,1,2,FINISHED,09/09/2022,1376428,Matchday 7,2022-2023
AmaZulu FC,Chippa United FC,1,2,FINISHED,10/09/2022,1376427,Matchday 7,2022-2023
Swallows FC,Stellenbosch,1,2,FINISHED,10/09/2022,1376426,Matchday 7,2022-2023
Orlando Pirates,TS Galaxy,2,0,FINISHED,10/09/2022,1376425,Matchday 7,2022-2023
Mamelodi Sundowns,Golden Arrows,2,1,FINISHED,10/09/2022,1376423,Matchday 7,2022-2023
Marumo Gallants,Kaizer Chiefs,1,1,FINISHED,11/09/2022,1376422,Matchday 7,2022-2023
Cape Town City,Maritzburg United,0,0,FINISHED,16/08/2022,1376420,Matchday 8,2022-2023
Royal AM,Orlando Pirates,0,1,FINISHED,17/08/2022,1376354,Matchday 8,2022-2023
Chippa United FC,Marumo Gallants,1,0,FINISHED,17/09/2022,1376419,Matchday 8,2022-2023
Golden Arrows,Swallows FC,4,0,FINISHED,17/09/2022,1376418,Matchday 8,2022-2023
Sekhukhune United,Stellenbosch,1,1,FINISHED,17/09/2022,1376341,Matchday 8,2022-2023
Kaizer Chiefs,Siwelele FC,2,1,FINISHED,17/09/2022,1376388,Matchday 8,2022-2023
Mamelodi Sundowns,AmaZulu FC,1,0,FINISHED,18/09/2022,1376433,Matchday 8,2022-2023
Richards Bay,TS Galaxy,0,0,FINISHED,18/09/2022,1376353,Matchday 8,2022-2023
Chippa United FC,Mamelodi Sundowns,0,1,FINISHED,07/09/2022,1376351,Matchday 9,2022-2023
Sekhukhune United,Orlando Pirates,2,0,FINISHED,04/10/2022,1376352,Matchday 9,2022-2023
Siwelele FC,Royal AM,3,1,FINISHED,04/10/2022,1376348,Matchday 9,2022-2023
TS Galaxy,Marumo Gallants,0,1,FINISHED,04/10/2022,1376347,Matchday 9,2022-2023
Golden Arrows,Cape Town City,1,1,FINISHED,04/10/2022,1376350,Matchday 9,2022-2023
Stellenbosch,Maritzburg United,3,0,FINISHED,04/10/2022,1376349,Matchday 9,2022-2023
AmaZulu FC,Richards Bay,0,1,FINISHED,05/10/2022,1376346,Matchday 9,2022-2023
Swallows FC,Kaizer Chiefs,1,2,FINISHED,05/10/2022,1376345,Matchday 9,2022-2023
Siwelele FC,Sekhukhune United,3,1,FINISHED,07/10/2022,1376344,Matchday 10,2022-2023
TS Galaxy,Swallows FC,0,0,FINISHED,08/10/2022,1376338,Matchday 10,2022-2023
Orlando Pirates,Richards Bay,0,0,FINISHED,08/10/2022,1376342,Matchday 10,2022-2023
Stellenbosch,Kaizer Chiefs,1,3,FINISHED,09/10/2022,1376339,Matchday 10,2022-2023
Royal AM,Golden Arrows,3,1,FINISHED,25/10/2022,1376357,Matchday 10,2022-2023
Cape Town City,Chippa United FC,2,1,FINISHED,25/10/2022,1376337,Matchday 10,2022-2023
Maritzburg United,Mamelodi Sundowns,0,5,FINISHED,25/10/2022,1376340,Matchday 10,2022-2023
Marumo Gallants,AmaZulu FC,0,0,FINISHED,26/10/2022,1376356,Matchday 10,2022-2023
Golden Arrows,Stellenbosch,1,1,FINISHED,14/10/2022,1376335,Matchday 11,2022-2023
Orlando Pirates,AmaZulu FC,1,1,FINISHED,14/10/2022,1376336,Matchday 11,2022-2023
Richards Bay,Maritzburg United,0,0,FINISHED,15/10/2022,1376334,Matchday 11,2022-2023
Kaizer Chiefs,Chippa United FC,1,2,FINISHED,15/10/2022,1376333,Matchday 11,2022-2023
Cape Town City,Siwelele FC,0,1,FINISHED,03/01/2023,1376332,Matchday 11,2022-2023
Mamelodi Sundowns,Swallows FC,2,0,FINISHED,03/01/2023,1376329,Matchday 11,2022-2023
Royal AM,TS Galaxy,0,0,FINISHED,03/01/2023,1376330,Matchday 11,2022-2023
Sekhukhune United,Marumo Gallants,3,2,FINISHED,03/01/2023,1376331,Matchday 11,2022-2023
Chippa United FC,Sekhukhune United,1,0,FINISHED,18/10/2022,1376328,Matchday 12,2022-2023
Stellenbosch,Siwelele FC,0,2,FINISHED,18/10/2022,1376371,Matchday 12,2022-2023
Golden Arrows,Orlando Pirates,0,2,FINISHED,18/10/2022,1376343,Matchday 12,2022-2023
AmaZulu FC,Maritzburg United,1,1,FINISHED,19/10/2022,1376385,Matchday 12,2022-2023
Kaizer Chiefs,TS Galaxy,2,2,FINISHED,19/10/2022,1376383,Matchday 12,2022-2023
Richards Bay,Cape Town City,1,0,FINISHED,19/10/2022,1376382,Matchday 12,2022-2023
Mamelodi Sundowns,Marumo Gallants,1,0,FINISHED,19/10/2022,1376384,Matchday 12,2022-2023
Swallows FC,Royal AM,2,0,FINISHED,19/10/2022,1376381,Matchday 12,2022-2023
Maritzburg United,Golden Arrows,0,2,FINISHED,28/10/2022,1376380,Matchday 13,2022-2023
Orlando Pirates,Kaizer Chiefs,0,1,FINISHED,29/10/2022,1376379,Matchday 13,2022-2023
Marumo Gallants,Cape Town City,2,1,FINISHED,29/10/2022,1376378,Matchday 13,2022-2023
Royal AM,Mamelodi Sundowns,0,3,FINISHED,29/10/2022,1376377,Matchday 13,2022-2023
Chippa United FC,Richards Bay,3,3,FINISHED,30/10/2022,1376375,Matchday 13,2022-2023
AmaZulu FC,Stellenbosch,1,0,FINISHED,30/10/2022,1376376,Matchday 13,2022-2023
TS Galaxy,Sekhukhune United,1,1,FINISHED,30/10/2022,1376374,Matchday 13,2022-2023
Siwelele FC,Swallows FC,1,1,FINISHED,30/10/2022,1376355,Matchday 13,2022-2023
Mamelodi Sundowns,Orlando Pirates,2,0,FINISHED,30/12/2022,1376367,Matchday 14,2022-2023
Cape Town City,Royal AM,2,1,FINISHED,30/12/2022,1376366,Matchday 14,2022-2023
Stellenbosch,Chippa United FC,1,1,FINISHED,30/12/2022,1376369,Matchday 14,2022-2023
Siwelele FC,Marumo Gallants,1,0,FINISHED,30/12/2022,1376372,Matchday 14,2022-2023
Maritzburg United,TS Galaxy,1,2,FINISHED,30/12/2022,1376447,Matchday 14,2022-2023
Richards Bay,Swallows FC,1,0,FINISHED,31/12/2022,1376370,Matchday 14,2022-2023
Golden Arrows,Kaizer Chiefs,0,2,FINISHED,31/12/2022,1376368,Matchday 14,2022-2023
Sekhukhune United,AmaZulu FC,0,0,FINISHED,31/12/2022,1376365,Matchday 14,2022-2023
Swallows FC,Chippa United FC,2,0,FINISHED,06/01/2023,1376364,Matchday 15,2022-2023
Richards Bay,Mamelodi Sundowns,0,2,FINISHED,06/01/2023,1376363,Matchday 15,2022-2023
Marumo Gallants,Maritzburg United,0,1,FINISHED,07/01/2023,1376361,Matchday 15,2022-2023
Golden Arrows,Siwelele FC,2,1,FINISHED,07/01/2023,1376362,Matchday 15,2022-2023
Cape Town City,Orlando Pirates,2,1,FINISHED,07/01/2023,1376360,Matchday 15,2022-2023
Kaizer Chiefs,Sekhukhune United,0,1,FINISHED,07/01/2023,1376359,Matchday 15,2022-2023
Royal AM,AmaZulu FC,2,0,FINISHED,08/01/2023,1376358,Matchday 15,2022-2023
TS Galaxy,Stellenbosch,0,0,FINISHED,08/01/2023,1376373,Matchday 15,2022-2023
AmaZulu FC,Kaizer Chiefs,4,0,FINISHED,13/01/2023,1376521,Matchday 16,2022-2023
Marumo Gallants,Richards Bay,0,2,FINISHED,14/01/2023,1376507,Matchday 16,2022-2023
Orlando Pirates,Golden Arrows,3,1,FINISHED,14/01/2023,1376534,Matchday 16,2022-2023
Stellenbosch,Sekhukhune United,0,1,FINISHED,14/01/2023,1376532,Matchday 16,2022-2023
Chippa United FC,Cape Town City,1,1,FINISHED,14/01/2023,1376533,Matchday 16,2022-2023
Swallows FC,TS Galaxy,0,0,FINISHED,15/01/2023,1376530,Matchday 16,2022-2023
Maritzburg United,Royal AM,3,1,FINISHED,15/01/2023,1376529,Matchday 16,2022-2023
Mamelodi Sundowns,Siwelele FC,1,0,FINISHED,16/01/2023,1376531,Matchday 16,2022-2023
Sekhukhune United,Swallows FC,1,0,FINISHED,20/01/2023,1376528,Matchday 17,2022-2023
Cape Town City,TS Galaxy,1,0,FINISHED,20/01/2023,1376525,Matchday 17,2022-2023
Royal AM,Chippa United FC,1,1,FINISHED,21/01/2023,1376527,Matchday 17,2022-2023
Golden Arrows,Maritzburg United,0,1,FINISHED,21/01/2023,1376526,Matchday 17,2022-2023
AmaZulu FC,Marumo Gallants,1,1,FINISHED,21/01/2023,1376524,Matchday 17,2022-2023
Kaizer Chiefs,Mamelodi Sundowns,0,1,FINISHED,21/01/2023,1376536,Matchday 17,2022-2023
Orlando Pirates,Stellenbosch,4,1,FINISHED,22/01/2023,1376522,Matchday 17,2022-2023
Siwelele FC,Richards Bay,1,1,FINISHED,22/01/2023,1376537,Matchday 17,2022-2023
Stellenbosch,Cape Town City,3,2,FINISHED,27/01/2023,1376520,Matchday 18,2022-2023
Mamelodi Sundowns,Sekhukhune United,2,0,FINISHED,28/01/2023,1376519,Matchday 18,2022-2023
Swallows FC,Siwelele FC,0,0,FINISHED,28/01/2023,1376518,Matchday 18,2022-2023
Marumo Gallants,Orlando Pirates,0,2,FINISHED,28/01/2023,1376517,Matchday 18,2022-2023
Chippa United FC,Maritzburg United,1,0,FINISHED,29/01/2023,1376515,Matchday 18,2022-2023
Richards Bay,AmaZulu FC,1,1,FINISHED,29/01/2023,1376516,Matchday 18,2022-2023
TS Galaxy,Golden Arrows,4,0,FINISHED,29/01/2023,1376513,Matchday 18,2022-2023
Kaizer Chiefs,Royal AM,2,0,FINISHED,29/01/2023,1376514,Matchday 18,2022-2023
Swallows FC,Richards Bay,1,0,FINISHED,03/02/2023,1376551,Matchday 19,2022-2023
